恁	nhẫm
恂	tuân
恃	thị
恇	khuông
恉	chỉ
恍	hoảng
恐	khủng
恒	hằng
恔	hiệu
恕	thứ
恙	dạng
恚	khuể
恝	kiết
恟	hung
恠	quái
恡	lận
恢	khôi
恣	tứ
恤	tuất
恥	sỉ
恧	nục
恨	hận
恩	ân
恪	khác
恫	đỗng
恬	điềm
恭	cung
息	tức
恰	kháp
恿	dũng
悁	quyên
悃	khổn
悄	tiễu
悅	duyệt
悉	tất
惠	huệ
悠	du
患	hoạn
悤	thông
您	nâm
悰	tông
悱	phỉ
悲	bi
悴	tuỵ
悵	trướng
悶	muộn
悸	quý
悻	hãnh
悼	điệu
悽	thê
悾	không
惄	nịch
情	tình
惆	trù
惇	đôn
惋	oản
惎	kị
惑	hoặc
惓	quyền
惕	dịch
惘	võng
惚	hốt
惛	hôn
惜	tích
惟	duy
惡	ác
惢	nhị
惥	dũng
惦	điếm
惪	đức
惰	noạ
惱	não
惲	uẩn
想	tưởng
惴	chuý
惶	hoàng
惷	xuẩn
惸	quỳnh
惹	nhạ
惺	tinh
惻	trắc
愀	thiểu
愁	sầu
愆	khiên
愈	dũ
愉	du
愊	phức
愍	mẫn
愎	phức
意	ý
愒	khế
愔	âm
愕	ngạc
愚	ngu
愛	ái
愜	khiếp
感	cảm
愠	uấn
愧	quý
愫	tố
愬	tố
愳	cụ
愴	sảng
愷	khải
愼	thận
愾	hi
愿	nguyện
慁	hỗn
慂	dũng
慄	lật
慆	thao
慇	ân
慈	từ
慊	khiểm
態	thái
慌	hoảng
慍	uấn
慕	mộ
慘	thảm
慙	tàm
慚	tàm
慝	thắc
慟	đỗng
慢	mạn
慣	quán
慤	khác
慥	tháo
慧	tuệ
慨	khái
慫	túng
慮	lự
慳	khan
慴	triệp
慵	thung
慶	khánh
慷	khảng
慸	sại
慼	thích
慾	dục
憂	ưu
憇	khế
憊	bại
憎	tăng
憐	liên
憑	bằng
憒	hội
憔	tiều
憖	ngận
憗	ngận
憙	hí
憚	đạn
憝	đỗi
憤	phẫn
憧	sung
憨	hàm
憩	khế
憫	mẫn
憬	cảnh
憮	vũ
憲	hiến
憶	ức
憾	hám
懂	đổng
懃	cần
懇	khẩn
懈	giải
應	ứng
懊	áo
懋	mậu
懌	dịch
懍	lẫm
懟	đỗi
懣	muộn
懥	chí
懦	noạ
懨	yêm
懲	trừng
懴	sám
懵	mộng
懶	lại
懷	hoài
懸	huyền
懺	sám
懼	cụ
懽	hoàn
懾	nhiếp
懿	ý
戀	luyến
戄	quặc
戅	tráng
戇	tráng
戈	qua
戊	mậu
戌	tuất
戍	thú
戎	nhung
成	thành
我	ngã
戒	giới
戔	tiên
戕	tường
或	hoặc
戚	thích
戛	kiết
戞	kiết
戟	kích
戡	kham
戢	tập
戤	ngái
戥	đẳng
戩	tiển
截	tiệt
戮	lục
戰	chiến
抶	sất
抹	mạt
押	áp
抽	trừu
拕	tha
拖	tha
拗	ảo
拘	câu
晬	tối
普	phổ
戳	trạc
戴	đái
户	hộ
戹	ách
戼	mão
戽	hố
戾	lệ
房	phòng
所	sở
扁	biển
扃	quynh
扆	ỷ
扇	phiến
扈	hỗ
扉	phi
手	thủ
才	tài
扎	trát
扑	phốc
扒	bái
打	đả
扛	giang
扞	hãn
扢	cột
扣	khấu
扭	nữu
扮	phẫn
扯	xả
扱	tráp
扳	ban
扶	phù
批	phê
扺	chỉ
扼	ách
找	hoa
承	thừa
技	kĩ
抃	biến
抄	sao
抆	vấn
抉	quyết
把	bả
抑	ức
抒	trữ
抓	trảo
抔	bồi
投	đầu
抖	đẩu
抗	kháng
折	chiết
抛	phao
抝	ảo
抨	phanh
披	phi
拂	phất
拄	trụ
担	đãn
拆	sách
拇	mẫu
拈	niêm
拉	lạp
拊	phụ
拋	phao
拌	phan
拍	phách
拎	linh
拏	noa
拐	quải
拑	kiềm
拒	cự
拓	thác
拔	bạt
拙	chuyết
拚	biện
拚	phan
招	chiêu
拜	bái
括	quát
拭	thức
拮	kiết
拯	chửng
拱	củng
拳	quyền
拴	thuyên
拶	tạt
拷	khảo
拼	bính
拽	duệ
拾	thập
拿	nã
持	trì
挈	khiết
按	án
挐	noa
挑	thiêu
挖	oạt
梹	tân
棃	lê
棄	khí
栓	xuyên
栖	tê
栗	lật
栝	quát
栞	san
栟	kiên
校	giáo
栢	bách
棨	khể
棫	vực
棬	khuyên
森	sâm
棱	lăng
棲	tê
挂	quải
挅	đoả
指	chỉ
挨	ai
挪	na
挫	toả
振	chấn
挱	sa
挹	ấp
挺	đĩnh
挼	noa
挽	vãn
挾	hiệp
捃	quấn
捆	khổn
捉	tróc
捋	loát
捌	bát
捍	hãn
捎	sao
捏	niết
捐	quyên
捓	gia
捕	bộ
捥	oản
捦	cầm
捧	phủng
捨	xả
捩	liệt
捫	môn
捭	bãi
据	cư
捱	nhai
捲	quyển
捴	tổng
捵	điến
捶	chuý
捷	tiệp
捺	nại
捻	niệp
捼	noa
捽	tốt
掀	hiên
掂	điêm
掃	tảo
掄	luân
掇	xuyết
授	thụ
掉	điệu
掊	bồi
掌	chưởng
掎	kỉ
掏	đào
掐	kháp
排	bài
掖	dịch
掘	quật
掙	tránh
掛	quải
掞	thiểm
掠	lược
採	thải
探	tham
掣	xế
接	tiếp
控	khống
推	thôi
掩	yểm
措	thố
掫	tưu
掬	cúc
掮	kiên
掯	khẳng
掽	bánh
掾	duyện
揀	giản
揄	du
揅	nghiên
揆	quỹ
揉	nhu
揎	tuyên
描	miêu
提	đề
揑	niết
插	sáp
揔	tổng
揕	chấm
揖	ấp
揗	tuần
揚	dương
換	hoán
揜	yểm
揠	yết
握	ác
揢	khách
揣	suỷ
揩	khai
揪	thu
揫	thu
揭	yết
揮	huy
揲	thiệt
援	viên
揶	gia
揸	tra
搆	cấu
搉	xác
搊	xâu
損	tổn
搏	bác
搐	súc
搒	bảng
搓	tha
搔	tao
搖	diêu
搗	đảo
搘	chi
搜	sưu
搡	táng
搢	tấn
搤	ách
搥	trùy
搦	nạch
搧	thiên
搨	tháp
搪	đường
搬	bàn
搭	đáp
搲	oa
搴	khiên
搶	thưởng
携	huề
搽	trà
搾	trá
搿	cách
摑	quặc
摒	bính
摔	suất
摘	trích
摛	si
摜	quán
摟	lâu
摠	tổng
摧	tồi
摩	ma
摭	trích
摰	chí
摳	khu
摴	sư
摶	đoàn
摸	mạc
摹	mô
摺	triệp
摻	sam
摽	phiếu
撂	lược
撅	quyệt
撇	phiết
撈	lao
撏	triêm
撐	sanh
撒	tát
撓	nạo
撕	tê
撙	tỗn
撚	niên
撞	tràng
撟	kiệu
撡	thao
撣	đạn
撤	triệt
撥	bát
撦	xả
撩	liêu
撫	phủ
撬	khiêu
播	bá
撮	toát
撰	soạn
撲	phác
撳	khấm
撻	thát
撼	hám
撾	qua
擁	ủng
擂	lôi
擄	lỗ
擅	thiện
擇	trạch
擊	kích
擋	đáng
操	thao
擎	kình
擒	cầm
擔	đam
擕	huề
擗	bịch
擘	phách
據	cứ
擠	tễ
擡	đài
擢	trạc
擣	đảo
擥	lãm
擦	sát
擧	cử
擫	áp
擬	nghĩ
擭	hoạch
擯	bấn
擰	ninh
擱	các
擲	trịch
擴	khoách
擷	hiệt
擺	bãi
擻	tẩu
擾	nhiễu
擿	trích
攀	phàn
攄	sư
攅	toàn
攆	niện
攈	quấn
攏	long
攔	lan
攖	anh
攘	nhương
攙	sam
攛	thoán
攜	huề
攝	nhiếp
攟	quấn
攢	toàn
攣	luyên
攤	than
攩	đảng
攪	giảo
攫	quặc
攬	lãm
攮	nãng
支	chi
攲	khi
攴	phộc
收	thu
攷	khảo
攸	du
改	cải
攻	công
放	phóng
政	chính
敁	điêm
敂	khấu
故	cố
敔	ngữ
敕	sắc
敖	ngao
敗	bại
敘	tự
教	giáo
敝	tệ
敞	sưởng
敢	cảm
散	tán
敦	đôn
敪	xuyết
敬	kính
敭	dương
敲	xao
整	chỉnh
敵	địch
敷	phu
數	sổ
敺	khu
敻	quýnh
斁	dịch
斂	liễm
斃	tễ
斆	hiệu
文	văn
斌	bân
斐	phỉ
斑	ban
斒	ban
斕	lan
斗	đẩu
料	liêu
斛	hộc
斜	tà
斝	giả
斟	châm
斠	dác
斡	oát
斤	cân
斥	xích
斧	phủ
斨	thương
斫	chước
斬	trảm
斮	trác
斯	tư
新	tân
斲	trác
斵	trác
斷	đoạn
方	phương
於	ư
施	thi
斾	bái
斿	du
旁	bàng
旂	kỳ
旃	chiên
旄	mao
旅	lữ
旆	bái
旉	phu
旋	toàn
旌	tinh
旎	nỉ
族	tộc
旐	triệu
旒	lưu
旓	sao
旖	y
旗	kỳ
旛	phan
旝	quái
旟	dư
旡	vô
旣	kí
旤	hoạ
日	nhật
昏	hôn
會	hội
有	hữu
末	mạt
杞	kỷ
束	thúc
杠	giang
条	điêu
来	lai
杪	diểu
杭	hàng
杯	bôi
杰	kiệt
東	đông
枴	quải
枵	hiêu
架	giá
枷	gia
枸	cẩu
枹	phu
枻	duệ
柁	đả
柄	bính
柈	bàn
柎	phu
毽	kiến
毿	tam
氂	li
氄	nhũng
氅	sưởng
氈	chiên
氉	táo
氍	cù
氏	thị
氐	để
民	dân
氓	manh
气	khí
旦	đán
旨	chỉ
早	tảo
旪	hiệp
旬	tuần
旭	húc
旰	cán
旱	hạn
旹	thì
旺	vượng
旻	mân
旾	xuân
昂	ngang
昃	trắc
昆	côn
昇	thăng
昉	phưởng
昊	hạo
昌	xương
明	minh
易	dịch
昔	tích
昕	hân
昚	thận
昜	dương
星	tinh
映	ánh
春	xuân
昧	muội
昨	tạc
昫	hu
昬	hôn
昭	chiêu
是	thị
昱	dục
昳	điệt
昴	mão
昵	nật
昶	sưởng
晁	triều
時	thì
晉	tấn
晋	tấn
晌	thưởng
晏	yến
晒	sái
晚	vãn
晜	côn
晝	trú
晞	hi
晟	thịnh
晡	bô
晢	triết
晤	ngộ
晦	hối
晨	thần
景	cảnh
晰	tích
晳	triết
晴	tình
晶	tinh
晷	quỹ
智	trí
晾	lượng
暄	huyên
暇	hạ
暈	vựng
暉	huy
暋	mẫn
暌	khuê
暍	yết
暎	ánh
暑	thử
暖	noãn
暗	ám
暘	dương
暝	minh
暢	sướng
暫	tạm
暭	hạo
暮	mộ
暱	nật
暴	bạo
暵	hán
暹	xiêm
暾	thôn
曀	ê
曁	kị
曆	lịch
曇	đàm
曈	đồng
曉	hiểu
曏	hướng
曖	ái
曙	thự
曚	mông
曛	huân
曜	diệu
曝	bộc
曠	khoáng
曦	hi
曨	lông
曩	nẵng
曬	sái
曰	viết
曲	khúc
曳	duệ
更	canh
曵	duệ
曷	hạt
書	thư
曹	tào
曺	tào
曼	mạn
曾	tằng
替	thế
最	tối
朅	khiết
月	nguyệt
朋	bằng
服	phục
朒	nục
朔	sóc
朕	trẫm
朗	lãng
望	vọng
朝	triêu
朞	ki
期	kỳ
朦	mông
朧	lông
木	mộc
未	vị
本	bổn
歾	một
歿	một
殀	yểu
殂	tồ
殃	ương
殄	điễn
殆	đãi
永	vĩnh
澆	kiêu
澇	lạo
澈	triệt
澌	ti
澍	chú
澎	bành
澑	lựu
澗	giản
澠	thằng
澡	táo
焙	bồi
焚	phần
焜	hỗn
焠	thối
無	vô
札	trát
朮	truật
朱	chu
朴	phác
朵	đoá
朶	đoá
朽	hủ
杅	vu
杆	can
杇	ô
杈	xoa
杉	sam
杌	ngột
李	lí
杏	hạnh
材	tài
村	thôn
杓	tiêu
杕	đệ
杖	trượng
杗	mang
杙	dặc
杜	đỗ
杲	cảo
杳	yểu
杵	xử
杶	suân
杷	ba
杻	nữu
杼	trữ
松	tùng
板	bản
枅	phanh
枇	tì
枉	uổng
枋	phương
枌	phần
析	tích
枑	hộ
枕	chẩm
林	lâm
桃	đào
桄	quáng
桅	ngôi
框	khuông
案	án
桌	trác
桎	chất
桐	đồng
桑	tang
桓	hoàn
桔	kết
桕	cữu
桫	sa
桬	sa
桮	bôi
桰	quát
桲	bột
桴	phù
桶	dũng
桷	giác
桹	lang
桿	hãn
梁	lương
梃	đĩnh
梅	mai
梆	bang
梏	cốc
梐	bệ
梓	tử
梔	chi
梗	ngạnh
條	điều
梟	kiêu
梠	lữ
梢	sao
梦	mộng
梧	ngô
梨	lê
梭	toa
械	giới
梱	khổn
梲	chuyết
梳	sơ
梵	phạm
棉	miên
棊	kỳ
棋	kỳ
棍	côn
棐	phỉ
棒	bổng
棖	tranh
棗	tảo
棘	cức
棚	bằng
棟	đống
棠	đường
棣	lệ
棧	sạn
棵	khoã
棹	trạo
棺	quan
棼	phần
椀	oản
椁	quách
椅	y
椇	củ
椉	thừa
植	thực
椎	chuy
椏	nha
椐	cư
椒	tiêu
椓	trạc
椗	đính
椰	gia
椳	ôi
椶	tông
椷	giam
椸	di
椹	châm
椽	chuyên
椾	tiên
椿	xuân
楂	tra
楊	dương
楓	phong
楔	tiết
楘	mộc
楙	mậu
楚	sở
楛	hộ
楝	luyện
楞	lăng
楠	nam
楡	du
楢	do
楣	mi
楥	huyên
楦	tuyên
楨	trinh
楫	tiếp
楬	kiệt
業	nghiệp
澣	cán
澤	trạch
澥	hải
澧	lễ
澨	phệ
澮	quái
澱	điến
澳	úc
澶	thiền
盱	hu
盲	manh
楮	chử
極	cực
楷	giai
楸	thu
楹	doanh
概	khái
榑	phù
榔	lang
榕	dong
榖	cốc
榘	củ
榛	trăn
榜	bảng
榤	kiệt
榦	cán
榧	phỉ
榨	trá
榫	chuẩn
榭	tạ
榮	vinh
榱	suy
榲	ốt
榷	các
榻	tháp
榼	khạp
榾	cốt
槀	cảo
槁	cảo
槃	bàn
槅	cách
槊	sóc
構	cấu
槌	chùy
槍	thương
槎	tra
槐	hòe
槑	mai
槓	cống
槥	tuệ
槧	tạm
槨	quách
槩	khái
槭	túc
槱	dửu
槲	hộc
槳	tưởng
槹	cao
槼	quy
槽	tào
槿	cận
樁	thung
樂	nhạc
樅	tung
樊	phiền
樑	lương
樓	lâu
樗	xư
標	tiêu
樛	cù
樝	tra
樞	xu
樟	chương
模	mô
樣	dạng
樨	tê
樲	nhị
樵	tiều
樷	tùng
樸	phác
樹	thụ
樺	hoa
樽	tôn
樾	việt
橄	cảm
橅	mô
橇	khiêu
橈	nạo
橊	lưu
橋	kiều
橐	thác
橕	sanh
橘	quất
橙	chanh
橛	quyết
機	ki
橡	tượng
橢	thoả
橤	nhị
橧	tăng
橫	hoành
檀	đàn
檃	ổn
檄	hịch
檇	tuy
檉	sanh
檎	cầm
檐	diêm
檔	đương
檜	cối
檝	tiếp
檟	giả
檠	kềnh
檢	kiểm
檣	tường
檬	mông
檮	đào
檯	đài
檳	tân
檸	ninh
檻	hạm
檿	yểm
櫂	trạo
櫃	quỹ
櫈	đắng
櫍	chất
櫓	lỗ
櫚	lư
櫛	trất
櫜	cao
櫝	độc
櫞	duyên
櫟	lịch
櫥	trù
櫨	lô
櫪	lịch
櫫	trư
櫬	sấn
櫱	nghiệt
櫳	long
櫸	cử
櫺	linh
櫻	anh
櫾	trục
欃	sàm
欄	lan
權	quyền
欏	la
欒	loan
欖	lãm
欛	bá
欝	uất
欠	khiếm
次	thứ
欣	hân
欬	khái
欲	dục
欵	khoản
欷	hi
欸	ai
欹	y
欺	khi
欽	khâm
款	khoản
欿	khảm
歃	sáp
歆	hâm
歇	hiết
歈	du
歉	khiểm
歌	ca
歎	thán
歐	âu
歔	hư
歕	phun
歗	khiếu
歙	hấp
歟	dư
歠	xuyết
歡	hoan
止	chỉ
正	chính
此	thử
步	bộ
武	vũ
歧	kỳ
歪	oai
歬	tiền
歰	sáp
歱	chủng
歲	tuế
歷	lịch
歸	quy
歹	ngạt
死	tử
殉	tuẫn
殊	thù
殍	biễu
殖	thực
殘	tàn
殛	cức
殞	vẫn
殣	cận
殤	thương
殪	ế
殫	đàn
殭	cương
殮	liễm
殯	tấn
殱	tiêm
殲	tiêm
殳	thù
段	đoạn
殷	ân
殺	sát
殻	xác
殽	hào
殿	điện
毀	huỷ
毅	nghị
毆	ẩu
毈	đoạn
毋	vô
母	mẫu
每	mỗi
毒	độc
毓	dục
比	tỉ
毖	bí
毗	bì
毘	bì
毛	mao
毡	chiên
毧	nhung
毫	hào
毬	cầu
毯	thảm
毳	thuế
毷	máo
毹	du
氛	phân
氣	khí
氤	nhân
氳	uân
水	thuỷ
氷	băng
氷	băng
氾	phiếm
汀	đinh
汁	trấp
求	cầu
汆	thộn
汊	xá
汍	hoàn
汎	phiếm
汐	tịch
汕	sán
汗	hãn
汙	ô
汛	tấn
汜	tỉ
汝	nhữ
汞	hống
江	giang
池	trì
汨	mịch
汪	uông
汭	nhuế
汰	thái
汲	cấp
汴	biện
汶	vấn
決	quyết
汽	khí
汾	phần
沁	thấm
沂	nghi
沃	ốc
沅	nguyên
沆	hãng
沇	duyện
沈	trầm
沌	độn
沐	mộc
沒	một
沓	đạp
沔	miện
沖	trùng
沙	sa
沚	chỉ
沛	phái
沫	mạt
沬	muội
沭	thuật
沮	tự
沱	đà
河	hà
沴	lệ
沸	phí
油	du
治	trì
沼	chiểu
沽	cô
沾	triêm
沿	duyên
況	huống
泂	huýnh
泄	tiết
泅	tù
泆	dật
泉	tuyền
泊	bạc
泌	bí
泐	lặc
泑	ửu
泒	cô
泓	hoằng
泔	cam
法	pháp
浴	dục
淚	lệ
淛	chiết
淝	phì
淞	tùng
淟	điến
淡	đạm
淤	ứ
淥	lục
淦	cam
淨	tịnh
湫	tưu
湯	thang
湲	viên
湻	thuần
湼	nát
煑	chử
煒	vĩ
煕	hi
煖	noãn
煙	yên
煜	dục
煞	sát
瑯	lang
瑰	côi
泖	mão
泗	tứ
泚	thử
泛	phiếm
泝	tố
泠	linh
泡	phao
波	ba
泣	khấp
泥	nê
注	chú
泫	huyễn
泮	phán
泯	mẫn
泰	thái
泱	ương
泳	vịnh
洄	hồi
洊	tiến
洋	dương
洌	liệt
洎	kịp
洑	phục
洒	sái
洗	tẩy
洙	thù
洚	giáng
洛	lạc
洞	đỗng
洟	di
津	tân
洧	vị
洨	hào
洩	duệ
洪	hồng
洫	hức
洮	thao
洱	nhị
洲	châu
洳	như
洴	bình
洴	bình
洵	tuân
洶	hung
活	hoạt
洽	hiệp
派	phái
洿	ô
流	lưu
浙	chiết
浚	tuấn
浜	banh
浞	trác
浡	bột
浣	hoán
浥	ấp
浦	phổ
浩	hạo
浪	lãng
浬	lí
浭	canh
浮	phù
海	hải
浸	tẩm
浹	tiếp
浼	mỗi
浿	phối
涂	đồ
涅	niết
涇	kinh
消	tiêu
涉	thiệp
涊	niễn
涌	dũng
涎	tiên
涑	tốc
涓	quyên
涔	sầm
涕	thế
涖	lị
涘	sĩ
涪	phù
涯	nhai
液	dịch
涵	hàm
涸	hạc
涼	lương
涿	trác
淀	điến
淄	truy
淅	tích
淆	hào
涽	hôn
淮 	hoài 
淇	kỳ
涳 	không
淋	lâm
淌	thảng
淑	thục
淒	thê
淖	náo
淘	đào
淙	tông
淩	lăng
淪	luân
淫	dâm
淬	thối
淭	hoài
深	thâm
淳	thuần
淵	uyên
淶	lai
混	hỗn
淹	yêm
淺	thiển
添	thiêm
淼	miểu
清	thanh
渊	uyên
渙	hoán
渚	hử
減	giảm
渝	du
渟	đình
渠	cừ
渡	độ
渣	tra
渤	bột
渥	ác
渦	qua
測	trắc
渭	vị
渮	ca
港	cảng
渲	tuyển
渴	khát
游	du
渺	miểu
渾	hồn
湃	phái
湄	mi
湅	luyện
湊	thấu
滯	trệ
滲	sấm
滴	tích
滷	lỗ
滸	hử
滹	hô
滾	cổn
滿	mãn
漁	ngư
漂	phiêu
漆	tất
漈	tế
漉	lộc
漏	lậu
漑	cái
漓	li
演	diễn
漕	tào
漘	thần
漙	đoàn
漚	ẩu
漠	mạc
漢	hán
漣	liên
漥	oa
漩	tuyền
漪	y
漫	mạn
漬	tí
漯	tháp
漱	sấu
漲	trướng
漳	chương
漵	tự
漶	hoán
漸	tiệm
漾	dạng
漿	tương
潁	toánh
潑	bát
潔	khiết
潘	phan
潛	tiềm
潞	lộ
潟	tích
潢	hoàng
潤	nhuận
潦	lạo
潭	đàm
潮	triều
潯	tầm
潰	hội
潸	san
潺	sàn
潼	đồng
澀	sáp
澁	sáp
澁	sáp
澂	trừng
澄	trừng
澼	phích
激	kích
濁	trọc
濂	liêm
濃	nùng
濆	phần
濊	uế
濕	thấp
濘	nính
濛	mông
濟	tể
濠	hào
濡	nhu
濤	đào
濫	lạm
濬	tuấn
濮	bộc
濯	trạc
濰	duy
濱	tân
濱	tân
濺	tiên
濼	lạc
濾	lự
瀆	độc
瀉	tả
瀋	thẩm
瀍	triền
瀏	lưu
瀑	bộc
瀕	tần
瀘	lô
瀚	hãn
瀛	doanh
瀝	lịch
瀟	tiêu
瀠	oanh
瀡	tuỷ
瀣	dới
瀦	trư
瀧	lang
瀨	lại
瀲	liễm
瀹	thược
瀼	nhương
瀾	lan
灉	ung
灊	tiềm
灋	pháp
灌	quán
灑	sái
灘	than
灝	hạo
灞	bá
灣	loan
灤	loan
灨	cám
灩	liễm
火	hoả
灯	đăng
灰	hôi
灵	linh
灵	linh
灸	cứu
灼	chước
災	tai
灾	tai
炁	khí
炊	xuy
炎	viêm
炒	sao
炕	kháng
炙	chích
炧	đả
炫	huyễn
炬	cự
炭	thán
炮	pháo
炯	quýnh
炰	bào
炱	đài
炳	bỉnh
炷	chú
炸	tạc
点	điểm
為	vi
烈	liệt
烊	dương
烏	ô
烖	tai
烘	hồng
烙	lạc
烜	huyên
烝	chưng
烟	yên
烤	khảo
烹	phanh
烽	phong
焉	yên
焰	diễm
焱	diễm
然	nhiên
牝	tẫn
牟	mưu
直	trực
眠	miên
眡	thị
眢	oan
眥	tí
眨	trát
眩	huyễn
眯	mị
眱	di
焦	tiêu
焮	hân
煅	đoán
煇	huy
煉	luyện
煌	hoàng
煎	tiên
煏	phức
煠	sáp
煢	quỳnh
煤	môi
煥	hoán
煦	hú
照	chiếu
煨	ổi
煩	phiền
煬	dương
煼	sao
煽	phiến
熄	tức
熇	hốc
熊	hùng
熏	huân
熒	huỳnh
熔	dong
熟	thục
熠	dập
熨	uất
熬	ngao
熯	hãn
熱	nhiệt
熲	quýnh
熹	hi
熾	sí
燁	diệp
燃	nhiên
燄	diễm
燈	đăng
燉	đôn
燎	liệu
燐	lân
燒	thiêu
燔	phần
燕	yến
燖	tầm
燙	năng
燜	muộn
營	doanh
燠	úc
燥	táo
燦	xán
燧	toại
燬	huỷ
燭	chúc
燮	tiếp
燴	quái
燹	tiển
燻	huân
燼	tẫn
燾	đảo
燿	diệu
爆	bạo
爇	nhiệt
爍	thước
爐	lô
爗	diệp
爚	dược
爛	lạn
爝	tước
爥	chúc
爪	trảo
爬	ba
爭	tranh
爮	bào
爰	viên
爲	vi
爵	tước
父	phụ
爹	đa
爺	gia
爻	hào
爽	sảng
爾	nhĩ
爿	tường
牀	sàng
牁	ca
牂	tang
牆	tường
片	phiến
版	bản
牋	tiên
牌	bài
牏	du
牐	sáp
牒	điệp
牓	bảng
牕	song
牖	dũ
牘	độc
牙	nha
牚	sanh
牛	ngưu
牡	mẫu
牢	lao
牣	nhận
牧	mục
物	vật
牮	tiến
牯	cổ
牲	sinh
牴	để
牸	tự
特	đặc
牼	khanh
牽	khiên
牾	ngộ
犀	tê
犁	lê
犂	lê
犇	bôn
犍	kiền
犎	phong
犒	khao
犖	lạc
犛	mao
犢	độc
犧	hi
犬	khuyển
犯	phạm
犴	ngạn
犹	do
狀	trạng
狁	duẫn
狂	cuồng
狃	nữu
狄	địch
狉	phi
狌	tính
狎	hiệp
狐	hồ
狒	phí
狓	phi
狖	dứu
狗	cẩu
狙	thư
狠	ngoan
狡	giảo
狥	tuẫn
狨	nhung
狩	thú
独	độc
狴	bệ
狷	quyến
狸	li
狹	hiệp
狺	ngân
狻	toan
狼	lang
狽	bái
猁	lị
猂	hãn
猊	nghê
猖	xương
猗	y
猘	chế
猙	tranh
猛	mãnh
猜	sai
猝	thốt
猞	xá
猢	hồ
猥	ổi
猩	tinh
猪	trư
猫	miêu
猬	vị
献	hiến
猱	nhu
猴	hầu
猶	do
猷	du
猺	dao
猻	tôn
猾	hoạt
猿	viên
獀	sưu
獃	ngai
獄	ngục
獅	sư
獉	trăn
獍	kính
獎	tưởng
獐	chương
獒	ngao
獗	quyết
獘	tệ
獞	đồng
獠	lão
獧	quyến
獨	độc
獪	quái
獫	hiểm
獬	giải
獮	tiển
獯	huân
獰	nanh
獲	hoạch
獵	liệp
獷	quánh
獸	thú
獺	thát
獻	hiến
獼	mi
獾	hoan
玁	hiểm
玄	huyền
玅	diệu
率	suất
玈	lô
玉	ngọc
王	vương
玕	can
玖	cửu
玞	phu
玟	mai
玦	quyết
玨	giác
玩	ngoạn
玫	mân
玲	linh
玳	đại
玷	điếm
玻	pha
珀	phách
珂	kha
珉	mân
珊	san
珍	trân
珐	pháp
珞	lạc
珠	châu
珥	nhị
珧	diêu
珩	hành
珪	khuê
班	ban
珮	bội
珷	vũ
現	hiện
球	cầu
琅	lang
理	lí
琉	lưu
琊	gia
琖	trản
琚	cư
琛	sâm
琢	trác
琤	tranh
琥	hổ
琦	kỳ
琨	côn
琪	kỳ
琬	uyển
琮	tông
琯	quản
琰	diễm
琲	bội
琳	lâm
琴	cầm
琵	tì
琹	cầm
琺	pháp
琿	hồn
瑁	mạo
瑄	tuyên
瑇	đại
瑉	mân
瑋	vĩ
瑑	triện
瑕	hà
瑗	viện
瑙	não
瑚	hô
瑛	anh
瑜	du
瑞	thuỵ
瑟	sắt
瑣	toả
瑤	dao
瑩	oánh
瑪	mã
畱	lưu
當	đương
症	chứng
痊	thuyên
痌	thông
痍	di
痎	giai
痏	vị
痒	dương
痔	trĩ
痕	ngân
痗	mội
皁	tạo
的	đích
皆	giai
皇	hoàng
皈	quy
皋	cao
皎	kiểu
睿	duệ
瞀	mậu
瞄	miểu
瞇	mị
瞋	sân
瑱	thiến
瑲	thương
瑴	giác
瑽	xung
瑾	cấn
璀	thôi
璃	li
璅	toả
璆	cầu
璇	tuyền
璈	ngao
璉	liễn
璋	chương
璐	lộ
璜	hoàng
璞	phác
璠	phan
璢	lưu
璣	ki
璧	bích
璨	xán
璩	cừ
璪	tảo
璫	đang
環	hoàn
璵	dư
璽	tỉ
璿	tuyền
瓀	nhuyên
瓈	lê
瓊	quỳnh
瓏	lung
瓔	anh
瓚	toản
瓜	qua
瓞	điệt
瓠	hồ
瓢	biều
瓣	biện
瓤	nhương
瓦	ngoã
瓴	linh
瓷	từ
瓻	hi
瓿	bẫu
甁	bình
甃	trứu
甄	chân
甆	từ
甌	âu
甍	manh
甎	chuyên
甑	tắng
甒	vũ
甓	bích
甕	úng
甖	anh
甗	nghiễn
甘	cam
甚	thậm
粇	canh
粉	phấn
粒	lạp
粕	phách
粗	thố
粘	niêm
粛	túc
粞	tê
粟	túc
缶	phữu
缸	hang
缺	khuyết
缽	bát
缾	bình
罃	oanh
罄	khánh
罅	há
罇	tôn
罋	úng
聽	thính
聾	lung
聿	duật
肄	dị
甜	điềm
生	sanh
甡	sân
產	sản
甥	sanh
甦	tô
用	dụng
甫	phủ
甬	dũng
甯	nịnh
田	điền
由	do
甲	giáp
申	thân
男	nam
甸	điện
町	đinh
画	hoạch
畀	tí
畂	điền
畆	mẫu
畊	canh
界	giới
畎	quyến
畏	uý
畔	bạn
留	lưu
畚	bổn
畛	chẩn
畜	súc
畝	mẫu
畞	mẫu
畢	tất
畣	đáp
略	lược
畦	huề
畨	phiên
番	phiên
畫	hoạ
畬	dư
畮	mẫu
畯	tuấn
異	dị
畸	ki
畹	uyển
畽	thoản
畿	kỳ
疄	lân
疆	cương
疇	trù
疊	điệp
疋	sơ
疎	sơ
疏	sơ
