漫 mạn
澋 澋
溟 minh
淝 phì
淜 phanh
滑 hoạt
渦 qua
漞 漞
深 thâm
濺 tiễn
測 trắc
浻 浻
滘 滘
瀴 瀴
淍 淍
淫 dâm
沉 trầm
沉 trầm
滔 thao
渾 hồn
鸂 khê
沮 tự
湲 viên
濦 濦
洞 đỗng
浮 phù
漈 tế
懣 muộn
懘 懘
泂 huýnh
淨 tịnh
淚 lệ
浿 phối
灈 灈
濉 濉
渺 miểu
湨 湨
濎 濎
涀 涀
浽 tuy
溪 khê
灂 灂
浵 浵
淦 cam
汃 汃
鍙 鍙
滃 ổng
滏 phũ
涕 thế
浴 dục
沿 duyên
涗 涗
汾 phần
湓 bồn
潧 潧
沐 mộc
渣 tra
盓 盓
湘 tương
淞 tùng
淋 lâm
潸 san
澿 澿
漜 漜
灪 灪
滼 滼
濋 濋
塗 đồ
溎 溎
波 ba
淅 tích
沫 mạt
決 quyết
涑 tốc
瀨 lại
漱 sấu
漱 sấu
泍 泍
顙 tảng
渿 渿
湋 湋
漆 tất
淶 lai
涷 涷
湅 luyện
沝 沝
涾 涾
淼 miểu
桑 tang
敪 xuyết
鵽 鵽
剟 xuyết
欼 欼
毲 毲
疊 điệp
汊 xá
溞 溞
碆 碆
濷 濷
婆 bà
消 tiêu
漟 漟
潎 潎
淌 thảng
澢 澢
瀵 瀵
潾 lân
淡 đạm
濴 濴
瀠 oanh
瀅 oánh
瀯 瀯
澇 lạo
沙 sa
渻 tỉnh
洸 quang
泮 phán
潫 潫
圣 thánh
淩 lăng
淕 淕
濲 濲
瀔 瀔
瀫 瀫
洼 oa
塣 塣
澆 kiêu
法 pháp
溘 khạp
準 chuẩn
浾 浾
濤 đào
濇 濇
洁 khiết
溒 溒
滶 滶
澎 bành
澍 chú
涬 涬
瀆 độc
泊 bạc
湟 hoàng
滜 滜
瀄 瀄
澔 澔
澳 áo
淛 chiết
洫 hức
盪 đãng
洎 kỵp
灚 灚
洀 洀
瀏 lưu
潲 潲
潻 潻
湫 tưu
浰 lợi
溗 溗
潘 phan
汳 汳
洚 giáng
洛 lạc
瀊 瀊
燙 nãng
浩 hạo
洗 tẩy
泖 mão
派 phái
溜 lựu
泛 phiếm
洙 thù
湩 chúng
活 hoạt
沃 ốc
添 thiêm
潷 潷
璗 璗
沂 nghi
澨 phệ
洉 洉
硰 硰
泝 tố
沒 một
汎 phiếm
渢 渢
洬 洬
沿 duyên
鯊 sa
潃 潃
澓 澓
洐 洐
漎 漎
漇 漇
涽 hôn
泜 trì
挲 sa
涐 涐
湃 phái
泩 泩
泆 dật
溮 溮
淭 淭
激 kích
淚 lệ
滬 hỗ
灒 灒
瀩 瀩
溾 溾
溴 xú
濞 tị
娑 sa
泒 cô
汦 汦
溲 sửu
潟 tích
淣 淣
裟 sa
叉 xoa
浪 lãng
溥 phổ
浚 tuấn
灖 灖
梁 lương
灖 灖
粱 lương
滅 diệt
洠 洠
減 giảm
沇 duyện
淺 thiển
滲 sấm
浦 phổ
沭 thuật
汱 汱
溈 duy
沷 沷
沋 沋
滽 滽
漮 漮
洲 châu
蚤 tảo
溏 đường
泳 vịnh
澬 澬
涘 sĩ
瀌 tiêu
治 trị
淢 淢
澸 澸
瀇 hoảng
濂 liêm
渡 độ
泧 泧
瀍 triền
漉 lộc
汁 chấp
沛 phái
滇 điền
浡 bột
溹 溹
湳 湳
淔 淔
灢 灢
泬 泬
漥 oa
湥 thốc
涳 không
溛 溛
溶 dong
沬 muội
浨 浨
渤 bột
汥 汥
瀉 tả
浶 浶
瀋 trầm
瀻 瀻
漙 đoàn
涋 涋
潓 潓
渽 渽
潮 triều
澣 cán
濣 濣
漸 tiệm
瀚 hãn
漧 漧
渚 chử
涍 涍
浤 浤
洘 洘
淒 thê
演 diễn
濱 tân
滱 滱
淙 tông
渲 tuyển
泞 nính
淀 điến
浣 hoán
涴 ô
沱 đà
濘 nính
滵 滵
瀗 瀗
沽 cô
湖 hồ
涫 涫
濆 phần
洝 洝
漃 漃
滓 chỉ
汏 汏
洧 vị
鋈 ốc
潦 lạo
洃 洃
漪 y
汰 thái
汯 汯
渀 渀
淆 hào
浠 浠
漺 漺
洊 tiến
淹 yêm
洿 ô
洟 di
氿 氿
汍 hoàn
浹 tiếp
滯 trệ
氻 氻
泇 泇
沖 trùng
泱 ương
沈 trầm
垽 垽
澅 澅
魙 魙
渱 渱
灗 灗
汌 汌
沜 沜
沸 phí
漶 hoán
漊 lâu
潰 hội
洮 thao
濜 濜
津 tân
湚 湚
油 du
洩 tiết
涄 涄
潚 潚
泲 泲
淵 uyên
江 giang
洹 hoàn
濡 nhu
灞 bá
瀀 瀀
瀖 瀖
澐 澐
澪 澪
瀜 dung
渜 渜
洏 洏
灀 灀
酒 tửu
洒 sái
汙 ô
濔 濔
泙 bình
汪 uông
涯 nhai
濏 濏
源 nguyên
鴻 hồng
瀝 lịch
溍 溍
洷 洷
汗 hãn
澉 澉
活 hoạt
汙 ô
添 thiêm
浭 canh
洲 châu
沔 miện
澒 hống
沶 沶
沄 沄
灑 sái
浯 浯
污 ô
沅 nguyên
汀 đinh
洌 liệt
河 hà
瀦 trư
沰 沰
滆 滆
滒 滒
浢 浢
湢 湢
涿 trác
汧 khiên
濿 濿
潛 tiềm
灊 tiềm
漘 thần
溼 thấp
溽 nhục
涇 kính
沍 hộ
溧 lật
漂 phiêu
湮 nhân
湹 湹
潭 đàm
湎 miện
漹 漹
潒 潒
浼 mỗi
渙 hoán
澥 hải
湧 dũng
澹 đạm
染 nhiễm
沒 một
潏 潏
汲 cấp
淊 淊
汐 tịch
泓 hoằng
涌 dũng
漒 漒
沀 沀
洺 洺
汛 tấn
涎 tiên
湕 湕
瀡 tủy
濻 濻
滁 trừ
泐 lặc
瀰 di
溺 nịch
洈 洈
澦 dự
湑 tư
潑 bát
湀 湀
澄 trừng
滐 滐
瀺 瀺
渳 渳
漲 trướng
漁 ngư
漡 漡
汭 nhuế
盜 đạo
泭 泭
漵 tự
淮 hoài
潗 潗
潐 潐
沴 lệ
泠 linh
洑 phục
瀸 瀸
淰 thẩm
滄 thương
汻 汻
瀿 瀿
滫 tưu
滌 địch
浟 浟
澮 quái
淪 luân
瀹 thược
涂 đồ
汽 khí
渝 du
澰 澰
洽 hiệp
涻 涻
渝 du
汔 汔
滊 滊
溣 溣
瀲 liễm
沎 沎
潪 潪
潝 潝
渰 yểm
洢 洢
潕 潕
濮 bộc
海 hải
沁 thấm
洵 tuân
池 trì
柒 thất
淗 淗
泌 bí
沕 沕
淴 淴
湉 湉
汋 汋
浺 xung
淘 đào
沘 沘
湝 湝
泃 泃
泡 phao
沏 thế
泄 tiết
渫 tiết
沌 độn
洶 hung
渹 渹
堻 堻
潔 khiết
浙 chiết
湱 湱
湷 湷
溱 trăn
溙 溙
湊 thấu
清 thanh
漬 tí
湁 湁
呇 呇
浥 ấp
涓 quyên
溳 溳
浧 浧
況 huống
濈 濈
潞 lộ
惉 惉
湣 mẫn
澡 táo
潬 潬
湒 湒
汜 tỉ
潠 潠
洖 洖
泯 mẫn
澠 thằng
浞 trác
涮 涮
澱 điến
渠 cừ
灟 灟
沼 chiểu
浘 浘
澀 sáp
涊 niễn
濫 lạm
洱 nhị
潳 潳
灄 nhiếp
涺 涺
涒 涒
洍 洍
漏 lậu
瀷 瀷
浸 tẩm
濯 trạc
洭 洭
渥 ác
漻 漻
潯 tầm
濢 濢
泀 泀
濫 lạm
潺 sàn
匯 hối
泥 nê
溤 溤
澼 phích
漚 ẩu
洰 洰
氾 phiếm
淈 cốt
灠 灠
漠 mạc
灡 灡
淟 điến
湔 tiên
濛 mông
洪 hồng
潽 潽
澲 澲
濝 濝
澌 ti
溢 dật
港 cảng
漾 dạng
溔 溔
濧 濧
渼 mĩ
濭 濭
瀳 瀳
漭 漭
浂 浂
渃 nhược
滿 mãn
潢 hoàng
渶 渶
漢 hán
瀟 tiêu
泔 cam
淇 kỳ
澕 澕
渮 ca
湛 trạm
濩 hoạch
灘 than
瀁 瀁
濍 濍
洋 dương
溠 溠
灌 quán
灆 灆
洴 bình
汫 汫
溝 câu
湴 湴
灩 liễm
溯 tố
滋 tư
濨 濨
浀 浀
渵 渵
漕 tào
澫 vạn
瀎 瀎
澧 lễ
濃 nùng
溓 溓
淽 nhị
淓 淓
汕 sán
漰 漰
鎏 鎏
鍌 鍌
澂 trừng
灃 灃
洶 hung
湍 thoan
湠 湠
滍 滍
溰 溰
涵 hàm
漼 漼
涔 sầm
灩 liễm
灩 liễm
泏 泏
溦 vi
汝 nhữ
灤 loan
濰 duy
灣 loan
濼 lạc
泑 ửu
淥 lục
洳 như
灉 ung
漅 漅
淄 tri
沺 沺
渭 vị
泗 tứ
淉 淉
涃 涃
潿 潿
溿 溿
浬 lí
潶 潶
漍 漍
涸 hạc
洇 nhân
湡 湡
濁 trọc
澤 trạch
瀱 瀱
潀 潀
澴 澴
淠 淠
溷 hỗn
渨 渨
歠 xuyết
泅 tù
溫 ôn
洄 hồi
潩 潩
滭 滭
漯 tháp
灅 灅
淖 náo
渧 渧
濄 濄
湞 trinh
灕 li
澈 triệt
瀧 lung
滂 bàng
濬 tuấn
滴 tích
洨 hào
滾 cổn
潡 潡
漷 漷
瀙 瀙
澯 澯
瀣 giới
淑 thục
注 chú
瀕 tần
滻 滻
沆 hãng
汸 汸
淯 淯
流 lưu
灨 cám
漣 liên
汶 vấn
滻 滻
沛 phái
瀢 瀢
涉 thiệp
沚 chỉ
濊 uế
泚 thử
瀛 doanh
瀛 doanh
淬 thối
液 dịch
滹 hô
澞 澞
淲 淲
澽 澽
濾 lự
瀘 lô
淲 淲
沾 triêm
滈 hao
淳 thuần
涼 lương
滸 hử
渟 đình
濠 hào
湸 湸
瀼 nhương
游 du
湤 湤
漩 tuyền
淤 ứ
泣 khấp
湆 湆
湇 湇
潼 đồng
漳 chương
澺 澺
涪 phù
漓 li
滮 滮
汒 汒
澭 澭
泫 huyễn
滀 súc
凜 lẫm
滷 lỗ
澶 thiền
瀤 瀤
滖 滖
濟 tế
汴 biện
火 hỏa
焨 焨
熅 熅
熀 hoảng
煋 煋
焺 焺
煝 煝
炟 炟
煬 dương
焊 hãn
燘 燘
燜 muộn
爛 lạn
爓 diễm
焜 hỗn
爆 bạo
燁 diệp
熳 mạn
煜 dục
肖 tiếu
熐 熐
燰 燰
炯 quýnh
鶺 tích
煇 huy
燃 nhiên
削 tước
煖 noãn
烔 烔
烰 phù
敝 tệ
敞 xưởng
尚 thượng
炯 quýnh
賞 thưởng
棠 đường
堂 đường
党 đảng
常 thường
牚 sanh
瓽 瓽
嘗 thường
掌 chưởng
當 đương
黨 đảng
裳 thường
爝 tước
烿 烿
脊 tích
炂 炂
焍 焍
焀 焀
米 mễ
炑 炑
糧 lương
粑 粑
粗 thô
粡 粡
粣 粣
粯 粯
粉 phấn
爩 爩
籿 籿
粖 粖
糔 糔
粕 phách
粄 粄
粁 粁
糌 糌
粍 粍
糗 khứu
粺 bại
糐 đoàn
粧 trang
糝 tảm
糠 khang
糖 đường
麊 麊
籵 籵
粀 粀
粽 tống
糊 hồ
炔 炔
粨 粨
糯 nhu
粞 tê
粳 canh
煒 vĩ
糲 lệ
籽 tử
粈 粈
糅 nhữu
糨 糨
籸 籸
粌 粌
糑 糑
糈 tư
敉 mị
籺 籺
粅 粅
精 tinh
糮 糮
粻 粻
米 mễ
粔 粔
糢 mô
糷 糷
糋 糋
糕 cao
糒 bí
糟 tao
籹 籹
粿 quả
煉 luyện
粴 粴
糰 đoàn
糬 糬
糞 phẩn
烞 烞
糙 tháo
料 liệu
粹 túy
粘 niêm
粒 lạp
炎 viêm
膋 liêu
覮 覮
鎣 鎣
榮 vinh
滎 huỳnh
爣 爣
熒 huỳnh
塋 oanh
鶯 oanh
犖 lạc
勞 lao
螢 huỳnh
禜 禜
瑩 oánh
甇 anh
醟 醟
煢 quỳnh
罃 oanh
營 doanh
覢 覢
嫈 嫈
縈 oanh
謍 謍
褮 褮
燐 lân
燮 tiếp
焱 diễm
燊 燊
爃 爃
燚 燚
炒 sao
飆 tiêu
剡 diệm
纇 lỗi
顃 顃
郯 đàm
欻 hốt
敥 敥
虩 虩
煔 煔
灶 táo
烓 烓
燒 thiêu
熆 熆
燽 燽
熹 hi
少 thiểu
煌 hoàng
燠 úc
烅 烅
省 tỉnh
煍 煍
熪 熪
燔 phần
烽 phong
烙 lạc
炵 炵
燬 hủy
燻 huân
烍 烍
煄 煄
燆 燆
劣 liệt
焮 hân
燬 hủy
炘 炘
烆 烆
爐 lô
煸 煸
煽 phiến
熩 熩
熄 tức
熜 熜
烺 烺
焌 焌
煘 煘
烳 烳
蠽 蠽
煻 煻
爊 爊
烒 烒
爌 hoảng
熝 熝
焢 焢
熔 dong
烢 烢
烤 khảo
烷 hoàn
焥 焥
尖 tiêm
烠 烠
瞥 miết
燎 liệu
煃 煃
鷩 tế
氅 sưởng
獘 tệ
烯 烯
幣 tệ
蟞 蟞
類 loại
斃 tễ
彆 biệt
鱉 miết
憋 biệt
鄨 鄨
鱉 miết
蹩 biệt
熁 熁
燲 燲
弊 tệ
嫳 嫳
炴 炴
爞 爞
熡 熡
烑 烑
燼 tẫn
熽 熽
灴 灴
烜 huyên
燸 燸
煩 phiền
爧 爧
焐 ngộ
燈 đăng
炳 bỉnh
烼 烼
光 quang
熸 熸
烴 烴
熛 tiêu
煙 yên
燂 tầm
炡 炡
煥 hoán
炄 炄
燏 燏
煣 煣
焰 diễm
烶 烶
烻 烻
煡 煡
炊 xuy
燈 đăng
揱 揱
尐 尐
雀 tước
燋 tiêu
炩 炩
熗 熗
焓 焓
燴 quái
爚 dược
烇 烇
烚 烚
熂 熂
灺 灺
炸 tạc
烸 烸
灺 灺
灼 chước
灼 chước
炮 pháo
煠 sáp
炖 đôn
半 bán
眷 quyến
韏 韏
叛 bạn
牶 牶
帣 帣
判 phán
頖 phán
豢 hoạn
甐 甐
弮 khuyên
觠 觠
鄰 lân
拳 quyền
券 khoán
翷 翷
卷 quyển
亃 亃
絭 絭
粼 lân
齤 齤
焆 焆
熉 熉
炾 炾
燥 táo
燀 燀
煰 煰
煆 hạ
熞 熞
燭 chúc
灱 灱
炤 chiếu
焰 diễm
爁 lãm
熠 dập
燿 diệu
燖 tầm
熤 熤
熰 熰
炬 cự
焗 焗
爦 爦
焟 焟
烘 hồng
烡 烡
煪 煪
燨 燨
爔 爔
熿 hoàng
煂 煂
煐 煐
熯 hãn
煤 môi
燁 diệp
煁 煁
烊 dương
爟 爟
燤 燤
燇 燇
輝 huy
煓 煓
耀 diệu
爍 thước
煟 煟
爅 爅
煙 yên
燭 chúc
燡 燡
顲 顲
煨 ổi
熅 熅
熼 熼
熚 熚
焯 焯
熵 熵
燉 đôn
燦 xán
炷 chú
炕 kháng
熾 xí
炓 炓
炆 炆
熥 熥
焠 thối
焲 焲
爐 lô
熇 hốc
焞 焞
爙 爙
燧 toại
燱 燱
焙 bồi
炫 huyễn
烗 烗
土 thổ
塭 塭
塒 thì
堳 堳
坦 thản
場 tràng
罈 đàn
堤 đê
壛 壛
埸 dịch
堨 堨
塌 tháp
垠 ngân
墁 mạn
冉 nhiễm
塓 塓
堋 堋
堝 qua
堔 堔
埰 thải
埒 liệt
觳 hộc
壺 hồ
埧 cụ
壼 khổn
塚 trủng
垌 垌
壹 nhất
垺 phu
坰 quynh
埩 埩
堈 堈
坍 than
覿 địch
皾 皾
坴 坴
赫 hách
夌 lăng
赯 đường
塕 塕
赭 giả
赨 赨
赩 hách
郝 hác
赦 xá
赮 赮
鼀 鼀
坋 坋
赧 noản
增 tăng
赬 xanh
坡 pha
穀 cốc
榖 cốc
寺 tự
埬 埬
堜 堜
瞽 cổ
鏧 鏧
漀 漀
鼜 鼜
鼞 鼞
馨 hinh
鼕 đông
毊 毊
鼛 cao
鼙 bề
螜 螜
鼘 鼘
磬 khánh
罄 khánh
愨 khác
擊 kích
聲 thanh
鼚 鼚
謦 khánh
韾 韾
塉 塉
埮 đàm
縠 hộc
鷇 cấu
垙 垙
款 khoản
坢 坢
埢 埢
圭 khuê
堎 堎
封 phong
燅 燅
垚 垚
堯 nghiêu
墝 khao
鵱 鵱
埶 nghệ
刲 khuê
壔 đảo
邽 邽
墻 tường
恚 khuể
奊 奊
卦 quái
堭 堭
墺 áo
墦 phiền
阪 phản
垀 垀
壎 huân
塯 lựu
堹 堹
埵 đóa
圻 kỳ
垢 cấu
甏 甏
坼 sách
垛 đóa
堸 堸
坻 trì
塢 ổ
埠 phụ
墽 墽
塊 khối
坁 坁
埤 bì
堄 nghê
去 khứ
朅 khiết
埌 埌
盍 hạp
贄 chí
槷 槷
熱 nhiệt
墊 điếm
幫 bang
鷙 chí
犎 phong
堿 堿
城 thành
墋 墋
埔 phố
勢 thế
劫 kiếp
墉 dong
蟄 trập
劫 kiếp
塘 đường
邿 邿
垿 垿
埃 ai
慹 niệp
摯 chí
摰 nghiệt
域 vực
鼁 鼁
卻 khước
翿 đào
騺 騺
壙 khoáng
鞤 鞤
縶 trập
塶 塶
謺 謺
填 điền
埴 thực
塎 塎
轂 cốc
垞 垞
瓡 瓡
塼 chuyên
墘 墘
堵 đổ
執 chấp
垸 垸
坨 坨
報 báo
墳 phần
垵 垵
盩 chu
贅 chuế
鏊 ngao
熬 ngao
獒 ngao
塽 sảng
螯 ngao
螫 thích
堶 đà
埼 埼
垮 khỏa
鰲 ngao
墆 墆
摮 摮
鼇 ngao
聱 ngao
驁 ngao
謷 ngao
坱 坱
埭 đại
圳 quyến
坲 坲
塿 lũ
垗 垗
赤 xích
垏 垏
坤 khôn
垣 viên
壩 bá
壖 nhuyên
堧 堧
鋆 鋆
圩 vu
坏 phôi
坪 bình
坯 bôi
堐 堐
壢 lịch
垤 điệt
埂 canh
埡 埡
圬 ô
圢 圢
坷 khả
塥 塥
堛 堛
壩 bá
塛 塛
墂 墂
堙 nhân
堍 thố
埆 埆
圾 ngập
殼 xác
彀 cấu
埳 khảm
埇 埇
埏 diên
燾 đảo
壽 thọ
垝 quỷ
坎 khảm
婿 tế
墱 墱
場 tràng
趕 cản
趧 趧
趄 thư
趛 趛
赽 赽
趙 triệu
趟 thảng
赻 赻
堆 đôi
趬 趬
趌 趌
趎 trù
趏 趏
趫 趫
趓 趓
豰 豰
趲 toản
坽 坽
垘 垘
趑 tư
坅 坅
趑 tư
越 việt
赲 赲
趒 趒
趀 趀
坵 khâu
赶 cản
趑 tư
堬 堬
趔 趔
垥 垥
圪 圪
趍 tri
堠 hậu
超 siêu
趡 趡
趭 趭
趁 sấn
趖 趖
趜 趜
赹 赹
赹 赹
趨 xu
趮 趮
起 khởi
超 siêu
趣 thú
趯 địch
趐 趐
起 khởi
趥 趥
趪 趪
赸 san
趉 趉
赳 củ
嗇 sắc
赴 phó
趠 趠
志 chí
覟 覟
地 địa
圴 圴
均 quân
均 quân
堩 堩
階 giai
堞 điệp
坉 坉
垹 垹
埲 bồng
埥 埥
吉 cát
塤 huân
臺 đài
囍 hỉ
鴶 鴶
埕 trình
嗀 嗀
袁 viên
劼 cật
頡 hiệt
嚭 嚭
歖 歖
欯 欯
墠 thiện
壧 壧
堮 堮
喪 tang
壴 壴
熹 hi
喜 hỉ
嘉 gia
圯 di
敼 敼
堰 yển
墀 trì
壏 壏
壣 壣
埽 tảo
埐 埐
敖 ngao
坭 坭
圮 bĩ
堀 quật
塻 塻
墣 墣
塨 塨
尌 尌
墡 thiện
壒 壒
彭 bành
懿 ý
幸 hạnh
鼓 cổ
墐 cận
坩 kham
懿 ý
堪 kham
塔 tháp
垟 垟
壾 壾
墡 thiện
亄 亄
墈 墈
墫 墫
壿 壿
圠 圠
塴 塴
瞉 瞉
顤 顤
塏 khải
墔 墔
埁 埁
翹 kiều
坳 ao
堁 堁
埋 mai
毐 毐
堌 堌
堣 堣
賣 mại
墿 墿
堽 堽
塭 塭
坶 坶
塝 塝
墑 墑
墩 đôn
墎 墎
埱 埱
坑 khanh
坊 phường
堉 堉
壝 壝
址 chỉ
走 tẩu
埣 埣
墟 khư
壉 壉
壚 lô
坫 điếm
塙 塙
埻 埻
壕 hào
壤 nhưỡng
垃 lạp
堷 堷
墥 墥
墇 墇
垶 垶
培 bồi
境 cảnh
垓 cai
壈 lẫm
壇 đàn
壞 hoại
竹 trúc
白 bạch
馧 馧
皭 tước
泉 tuyền
灥 灥
皛 皛
馫 馫
皞 hạo
皤 bà
皈 quy
皓 hạo
皒 皒
皦 kiểu
魄 phách
節 tiết
皫 皫
皁 tạo
馞 馞
皖 hoàn
皋 cao
馣 馣
帛 bạch
馡 phỉ
笪 đát
皇 hoàng
筸 cao
簡 giản
簢 簢
籣 籣
馥 phức
皊 皊
皂 tạo
馝 馝
的 đích
馜 馜
皏 皏
馦 馦
笆 ba
癿 癿
皚 ngai
皪 皪
簋 quỹ
馧 馧
皎 kiểu
梟 kiêu
鳥 điểu
皉 皉
皜 hạo
島 đảo
裊 niểu
舋 舋
覺 giác
爨 thoán
澩 澩
燢 燢
爂 爂
籐 đằng
壆 壆
鶣 鶣
鷮 鷮
鷽 hạc
鵳 鵳
嚳 khốc
綿 miên
奧 áo
筋 cân
制 chế
籲 dụ
顅 顅
釁 hấn
璺 璺
筒 đồng
礐 礐
箸 trứ
甂 biên
觷 觷
學 học
鄅 鄅
鱟 hấu
敿 敿
甪 lộc
向 hướng
箏 tranh
箙 箙
翩 phiên
血 huyết
黌 huỳnh
自 tự
嶨 嶨
纂 toản
篎 篎
篡 soán
算 toán
筧 kiển
篹 soạn
舟 chu
鸒 dư
籦 籦
籛 tiên
轝 dư
劉 lưu
劗 劗
釁 hấn
礜 dự
酇 toản
鄮 鄮
歟 dư
舉 cử
嬃 tu
籙 lục
譽 dự
禾 hòa
香 hương
穊 穊
稈 cán
策 sách
稱 xưng
稠 trù
稻 đạo
租 tô
穩 ổn
稃 phù
穄 tế
稠 trù
盉 盉
箱 tương
穱 穱
稊 đề
稅 thuế
秎 秎
箖 箖
秣 mạt
稦 稦
秋 thu
稍 sảo
秒 miểu
稜 lăng
稑 稑
穘 穘
穡 sắc
秸 kiết
鴸 鴸
鷍 鷍
穆 mục
秝 秝
種 chủng
穚 穚
毇 hủy
秅 trà
秪 秪
秩 trật
秏 秏
稨 稨
禿 ngốc
秖 kỳ
稗 bại
私 tư
稂 lang
稄 稄
穇 sam
秫 thuật
穮 穮
秮 秮
稢 稢
穬 穬
稽 kê
嵇 kê
稹 chẩn
稙 稙
秺 秺
穗 tuệ
稼 giá
稀 hi
秉 bỉnh
种 chủng
秧 ương
籟 lại
利 lợi
剁 đóa
簌 tốc
乘 thừa
釉 dứu
秞 秞
秭 tỉ
笨 bổn
秤 xứng
秠 秠
秷 秷
稫 稫
甈 甈
季 quý
秀 tú
移 di
邾 chu
鄡 鄡
臲 niết
稰 稰
穭 穭
黍 thử
稚 trĩ
穛 穛
稔 nhẫm
稐 稐
稌 đồ
箂 箂
悉 tất
秘 bí
秕 bỉ
積 tích
和 hòa
程 trình
程 trình
穋 穋
秜 秜
秬 cự
稓 稓
穔 穔
稘 稘
穫 hoạch
穠 nùng
秈 tiên
稯 稯
委 ủy
穖 穖
番 phiên
稷 tắc
稞 khoa
稛 稛
稒 稒
釋 thích
科 khoa
穢 uế
稿 cảo
稕 稕
穰 nhương
穜 穜
穟 穟
穧 穧
反 phản
篞 篞
簜 đãng
篞 篞
盤 bàn
槃 bàn
垼 垼
箔 bạc
籓 籓
簿 bộ
箈 箈
幋 幋
磐 bàn
鄋 鄋
慇 ân
搫 搫
夆 phùng
各 các
笵 phạm
篊 篊
鞶 bàn
媻 媻
縏 縏
冬 đông
褩 褩
黏 niêm
黐 li
鵿 鵿
鸔 鸔
筲 sao
箾 箾
簹 đương
乎 hồ
釆 biện
鴃 quyết
簩 lao
鶖 鶖
鳧 phù
鶳 鶳
箵 箵
鷈 鷈
鵔 鵔
鴥 鴥
鴕 đà
勳 huân
蝵 蝵
甃 trứu
鳦 鳦
鄔 ổ
歍 歍
鵻 giai
鵌 鵌
愁 sầu
揫 thu
鷌 鷌
鸃 鸃
鶀 鶀
媝 媝
鷻 鷻
壬 nhâm
簭 簭
等 đẳng
濌 濌
熏 huân
皝 皝
筀 筀
毀 hủy
先 tiên
丟 đâu
篕 篕
動 động
顧 cố
籌 trù
筠 quân
告 cáo
籉 籉
靠 kháo
篁 hoàng
卿 khanh
貿 mậu
射 xạ
筣 筣
簃 dĩ
躺 thảng
軂 軂
筶 筶
筅 tiển
鵹 鵹
躲 đóa
犁 lê
箠 chủy
軉 軉
筈 筈
笑 tiếu
簥 簥
耽 đam
笊 tráo
須 tu
躬 cung
躲 đóa
鯬 鯬
黎 lê
篽 篽
簁 簁
笙 sanh
篩 si
躽 躽
篇 thiên
卯 mão
贕 độc
孵 phu
毈 đoạn
卵 noãn
軀 khu
籫 籫
留 lưu
黧 lê
箄 bài
篦 bề
籅 籅
篪 trì
么 yêu
筤 lang
簠 phủ
魍 võng
魈 tiêu
鵝 nga
鬿 鬿
犩 犩
箴 châm
箋 tiên
篸 篸
魃 bạt
魊 vực
魆 huất
魅 mị
鬾 鬾
魎 lượng
魒 魒
乏 phạp
魋 đồi
笞 si
笲 笲
簾 liêm
魌 魌
魕 kỳ
簏 lộc
魁 khôi
魖 魖
魑 si
千 thiên
質 chất
盾 thuẫn
箜 không
朱 chu
鵯 鵯
段 đoạn
臿 sáp
篿 篿
簙 簙
簳 簳
簐 簐
範 phạm
箸 trứ
箑 tiệp
乖 quai
顊 顊
簆 簆
筦 quản
郫 bì
舌 thiệt
管 quản
翱 cao
垂 thùy
重 trọng
夭 yêu
昋 昋
簝 簝
棨 khể
鸄 鸄
笅 笅
蚕 tàm
肇 triệu
筴 sách
忝 thiểm
懲 trừng
吞 thôn
啟 khải
喬 kiều
竻 竻
笳 già
嶴 嶴
綮 khể
譥 譥
齃 齃
禹 vũ
質 chất
齉 齉
鼽 cừu
齂 齂
簰 簰
劓 nhị
笰 笰
簍 lâu
頎 kỳ
簣 quỹ
鼾 hãn
禦 ngự
筄 筄
齀 齀
欣 hân
爪 trảo
齁 hầu
筆 bút
齈 nông
籔 籔
齆 úng
笛 địch
斶 xúc
簫 tiêu
笫 chỉ
齇 tra
笁 笁
篢 篢
籗 籗
眚 sảnh
竽 vu
箌 箌
籈 籈
筭 toán
鴟 si
鷎 鷎
斲 trác
筑 trúc
毀 hủy
甡 sân
竿 can
笄 kê
斤 cân
竺 trúc
笎 笎
甀 trụy
築 trúc
郵 bưu
邸 để
筇 cung
篫 篫
笴 笴
筮 thệ
后 hậu
筇 cung
歸 quy
卮 chi
笄 kê
簪 trâm
篥 lật
篻 篻
簟 điệm
甥 sanh
斥 xích
几 kỉ
颺 dương
颶 cụ
簷 diêm
朵 đóa
梨 lê
箛 箛
殳 thù
篜 篜
颾 颾
飆 tiêu
凰 hoàng
笈 cấp
颩 đâu
飀 lưu
颳 quát
風 phong
犁 lê
颼 sưu
凡 phàm
筩 đồng
颱 đài
飉 飉
筳 đình
筵 diên
篨 trừ
第 đệ
鳳 phụng
飋 飋
颳 quát
風 phong
篛 nhược
夙 túc
颲 颲
颬 颬
簦 đăng
愆 khiên
颮 颮
掣 xế
躗 vệ
飂 liêu
颸 ti
製 chế
讆 讆
颭 triển
八 bát
彳 xích
昝 昝
得 đắc
徥 徥
爬 ba
忁 忁
很 ngận
籲 dụ
篧 篧
衢 cù
徟 徟
徂 tồ
徭 dao
衕 đồng
徯 hề
彸 彸
銜 hàm
衛 vệ
彼 bỉ
符 phù
徫 徫
徠 lai
衛 vệ
衍 diễn
熧 熧
徶 徶
徜 thảng
待 đãi
街 nhai
徒 đồ
鴔 鴔
鴩 鴩
徨 hoàng
衝 xung
循 tuần
